state,lat,long,p_biden,group,p(biden)
Washington (12),48.07688903808594,-122.81922912597656,0.877,60,0.88
Washington (12),48.11699676513672,-122.80204772949219,0.877,60,0.88
Washington (12),48.12845230102539,-122.73329162597656,0.877,60,0.88
Washington (12),48.09980773925781,-122.71609497070312,0.877,60,0.88
Washington (12),48.07115936279297,-122.7562026977539,0.877,60,0.88
Washington (12),48.01959228515625,-122.73902130126953,0.877,60,0.88
Washington (12),48.048240661621094,-122.69891357421875,0.877,60,0.88
Washington (12),48.01959228515625,-122.6702651977539,0.877,60,0.88
Washington (12),48.09980773925781,-122.6702651977539,0.877,60,0.88
Washington (12),48.07688903808594,-122.63015747070312,0.877,60,0.88
Washington (12),48.00813293457031,-122.61297607421875,0.877,60,0.88
Washington (12),47.945106506347656,-122.64734649658203,0.877,60,0.88
Washington (12),47.8935432434082,-122.61297607421875,0.877,60,0.88
Washington (12),47.87062454223633,-122.60151672363281,0.877,60,0.88
Washington (12),47.85343551635742,-122.64734649658203,0.877,60,0.88
Washington (12),47.81905746459961,-122.65308380126953,0.877,60,0.88
Washington (12),47.80759811401367,-122.70463562011719,0.877,60,0.88
Washington (12),47.773223876953125,-122.71037292480469,0.877,60,0.88
Washington (12),47.75603485107422,-122.75048065185547,0.877,60,0.88
Washington (12),47.80759811401367,-122.73902130126953,0.877,60,0.88
Washington (12),47.836246490478516,-122.76766204833984,0.877,60,0.88
Washington (12),47.8018684387207,-122.76766204833984,0.877,60,0.88
Washington (12),47.77894973754883,-122.77912902832031,0.877,60,0.88
Washington (12),47.81332778930664,-122.82495880126953,0.877,60,0.88
Washington (12),47.76749038696289,-122.82495880126953,0.877,60,0.88
Washington (12),47.733116149902344,-122.81350708007812,0.877,60,0.88
Washington (12),47.727386474609375,-122.8478775024414,0.877,60,0.88
Washington (12),47.67581558227539,-122.87080383300781,0.877,60,0.88
Washington (12),47.629981994628906,-122.95101165771484,0.877,60,0.88
Washington (12),47.61852264404297,-122.97966003417969,0.877,60,0.88
Washington (12),47.595603942871094,-123.00257873535156,0.877,60,0.88
Washington (12),47.56122589111328,-123.01976776123047,0.877,60,0.88
Washington (12),47.481014251708984,-123.07133483886719,0.877,60,0.88
Washington (12),47.41225814819336,-123.09425354003906,0.877,60,0.88
Washington (12),47.3492317199707,-123.1171646118164,0.877,60,0.88
Washington (12),47.337772369384766,-123.07705688476562,0.877,60,0.88
Washington (12),47.3492317199707,-123.04268646240234,0.877,60,0.88
Washington (12),47.343505859375,-123.00257873535156,0.877,60,0.88
Washington (12),47.37215042114258,-122.89944458007812,0.877,60,0.88
Washington (12),47.389339447021484,-122.86506652832031,0.877,60,0.88
Washington (12),47.4237174987793,-122.80776977539062,0.877,60,0.88
Washington (12),47.429443359375,-122.8536148071289,0.877,60,0.88
Washington (12),47.383609771728516,-122.9452896118164,0.877,60,0.88
Washington (12),47.37788009643555,-122.99684143066406,0.877,60,0.88
Washington (12),47.37788009643555,-123.04841613769531,0.877,60,0.88
Washington (12),47.40079879760742,-123.05987548828125,0.877,60,0.88
Washington (12),47.46955108642578,-123.00830841064453,0.877,60,0.88
Washington (12),47.48674392700195,-122.99684143066406,0.877,60,0.88
Washington (12),47.51538848876953,-122.96820068359375,0.877,60,0.88
Washington (12),47.54977035522461,-122.9395523071289,0.877,60,0.88
Washington (12),47.595603942871094,-122.87080383300781,0.877,60,0.88
Washington (12),47.635711669921875,-122.81922912597656,0.877,60,0.88
Washington (12),47.65863037109375,-122.72183227539062,0.877,60,0.88
Washington (12),47.75030517578125,-122.6702651977539,0.877,60,0.88
Washington (12),47.796142578125,-122.61869812011719,0.877,60,0.88
Washington (12),47.836246490478516,-122.58431243896484,0.877,60,0.88
Washington (12),47.81905746459961,-122.53276062011719,0.877,60,0.88
Washington (12),47.85916519165039,-122.53276062011719,0.877,60,0.88
Washington (12),47.904998779296875,-122.57286834716797,0.877,60,0.88
Washington (12),47.93938064575195,-122.57286834716797,0.877,60,0.88
Washington (12),47.91073226928711,-122.52702331542969,0.877,60,0.88
Washington (12),47.887813568115234,-122.48119354248047,0.877,60,0.88
Washington (12),47.83051681518555,-122.45254516601562,0.877,60,0.88
Washington (12),47.8018684387207,-122.46399688720703,0.877,60,0.88
Washington (12),47.75030517578125,-122.42962646484375,0.877,60,0.88
Washington (12),47.733116149902344,-122.46973419189453,0.877,60,0.88
Washington (12),47.75603485107422,-122.50410461425781,0.877,60,0.88
Washington (12),47.71592330932617,-122.52702331542969,0.877,60,0.88
Washington (12),47.7044677734375,-122.54994201660156,0.877,60,0.88
Washington (12),47.73884201049805,-122.59577941894531,0.877,60,0.88
Washington (12),47.72165298461914,-122.61869812011719,0.877,60,0.88
Washington (12),47.698734283447266,-122.59577941894531,0.877,60,0.88
Washington (12),47.64717102050781,-122.5785903930664,0.877,60,0.88
Washington (12),47.61852264404297,-122.56140899658203,0.877,60,0.88
Washington (12),47.584144592285156,-122.56140899658203,0.877,60,0.88
Washington (12),47.57841491699219,-122.59004974365234,0.877,60,0.88
Washington (12),47.61279296875,-122.61869812011719,0.877,60,0.88
Washington (12),47.61852264404297,-122.65308380126953,0.877,60,0.88
Washington (12),47.57841491699219,-122.64734649658203,0.877,60,0.88
Washington (12),47.56122589111328,-122.62442016601562,0.877,60,0.88
Washington (12),47.544036865234375,-122.65308380126953,0.877,60,0.88
Washington (12),47.526851654052734,-122.64734649658203,0.877,60,0.88
Washington (12),47.526851654052734,-122.59577941894531,0.877,60,0.88
Washington (12),47.544036865234375,-122.54994201660156,0.877,60,0.88
Washington (12),47.56122589111328,-122.51556396484375,0.877,60,0.88
Washington (12),47.526851654052734,-122.48119354248047,0.877,60,0.88
Washington (12),47.498199462890625,-122.46399688720703,0.877,60,0.88
Washington (12),47.44663619995117,-122.48119354248047,0.877,60,0.88
Washington (12),47.41798782348633,-122.49837493896484,0.877,60,0.88
Washington (12),47.39506912231445,-122.50410461425781,0.877,60,0.88
Washington (12),47.389339447021484,-122.51556396484375,0.877,60,0.88
Washington (12),47.343505859375,-122.52702331542969,0.877,60,0.88
Washington (12),47.32631301879883,-122.54994201660156,0.877,60,0.88
Washington (12),47.28620529174805,-122.53276062011719,0.877,60,0.88
Washington (12),47.25756072998047,-122.52702331542969,0.877,60,0.88
Washington (12),47.25756072998047,-122.53848266601562,0.877,60,0.88
Washington (12),47.274749755859375,-122.5785903930664,0.877,60,0.88
Washington (12),47.28620529174805,-122.63015747070312,0.877,60,0.88
Washington (12),47.32631301879883,-122.62442016601562,0.877,60,0.88
Washington (12),47.36069107055664,-122.59004974365234,0.877,60,0.88
Washington (12),47.383609771728516,-122.59004974365234,0.877,60,0.88
Washington (12),47.3492317199707,-122.65880584716797,0.877,60,0.88
Washington (12),47.30339813232422,-122.71037292480469,0.877,60,0.88
Washington (12),47.274749755859375,-122.71609497070312,0.877,60,0.88
Washington (12),47.234642028808594,-122.68745422363281,0.877,60,0.88
Washington (12),47.21172332763672,-122.70463562011719,0.877,60,0.88
Washington (12),47.17161560058594,-122.71609497070312,0.877,60,0.88
Washington (12),47.177345275878906,-122.75048065185547,0.877,60,0.88
Washington (12),47.228912353515625,-122.76766204833984,0.877,60,0.88
Washington (12),47.280479431152344,-122.7619400024414,0.877,60,0.88
Washington (12),47.320587158203125,-122.75048065185547,0.877,60,0.88
Washington (12),47.337772369384766,-122.75048065185547,0.877,60,0.88
Washington (12),47.37215042114258,-122.7562026977539,0.877,60,0.88
Washington (12),47.37788009643555,-122.77912902832031,0.877,60,0.88
Washington (12),47.343505859375,-122.79058837890625,0.877,60,0.88
Washington (12),47.30912399291992,-122.80204772949219,0.877,60,0.88
Washington (12),47.30912399291992,-122.81922912597656,0.877,60,0.88
Washington (12),47.280479431152344,-122.88226318359375,0.877,60,0.88
Washington (12),47.228912353515625,-122.89944458007812,0.877,60,0.88
Washington (12),47.21172332763672,-122.91090393066406,0.877,60,0.88
Washington (12),47.20599365234375,-122.99684143066406,0.877,60,0.88
Washington (12),47.234642028808594,-122.97966003417969,0.877,60,0.88
Washington (12),47.234642028808594,-123.01976776123047,0.877,60,0.88
Washington (12),47.183074951171875,-123.04268646240234,0.877,60,0.88
Washington (12),47.183074951171875,-122.9395523071289,0.877,60,0.88
Washington (12),47.16588592529297,-122.95674133300781,0.877,60,0.88
Washington (12),47.131507873535156,-123.00830841064453,0.877,60,0.88
Washington (12),47.09713363647461,-123.00830841064453,0.877,60,0.88
Washington (12),47.131507873535156,-122.96247863769531,0.877,60,0.88
Washington (12),47.15442657470703,-122.92237091064453,0.877,60,0.88
Washington (12),47.14869689941406,-122.88798522949219,0.877,60,0.88
Washington (12),47.10858917236328,-122.92809295654297,0.877,60,0.88
Washington (12),47.074214935302734,-122.95674133300781,0.877,60,0.88
Washington (12),47.074214935302734,-122.92237091064453,0.877,60,0.88
Washington (12),47.09713363647461,-122.89944458007812,0.877,60,0.88
Washington (12),47.09713363647461,-122.88798522949219,0.877,60,0.88
Washington (12),47.028377532958984,-122.87652587890625,0.877,60,0.88
Washington (12),47.028377532958984,-122.84215545654297,0.877,60,0.88
Washington (12),47.09713363647461,-122.8478775024414,0.877,60,0.88
Washington (12),47.12577819824219,-122.8478775024414,0.877,60,0.88
Washington (12),47.12577819824219,-122.80776977539062,0.877,60,0.88
Washington (12),47.10285949707031,-122.77912902832031,0.877,60,0.88
Washington (12),47.14869689941406,-122.77912902832031,0.877,60,0.88
Washington (12),47.142967224121094,-122.74474334716797,0.877,60,0.88
Washington (12),47.12004852294922,-122.72755432128906,0.877,60,0.88
Washington (12),47.09713363647461,-122.71609497070312,0.877,60,0.88
Washington (12),47.091400146484375,-122.6702651977539,0.877,60,0.88
Washington (12),47.091400146484375,-122.63587951660156,0.877,60,0.88
Washington (12),47.14869689941406,-122.59004974365234,0.877,60,0.88
Washington (12),47.183074951171875,-122.54994201660156,0.877,60,0.88
Washington (12),47.234642028808594,-122.52130126953125,0.877,60,0.88
Washington (12),47.26328659057617,-122.4869155883789,0.877,60,0.88
Washington (12),47.30339813232422,-122.4869155883789,0.877,60,0.88
Washington (12),47.291934967041016,-122.46399688720703,0.877,60,0.88
Washington (12),47.25756072998047,-122.41816711425781,0.877,60,0.88
Washington (12),47.246097564697266,-122.36659240722656,0.877,60,0.88
Washington (12),47.280479431152344,-122.37805938720703,0.877,60,0.88
Washington (12),47.30912399291992,-122.38951873779297,0.877,60,0.88
Washington (12),47.343505859375,-122.32076263427734,0.877,60,0.88
Washington (12),47.36069107055664,-122.28065490722656,0.877,60,0.88
Washington (12),47.40079879760742,-122.3035659790039,0.877,60,0.88
Washington (12),47.435176849365234,-122.3035659790039,0.877,60,0.88
Washington (12),47.47528076171875,-122.33221435546875,0.877,60,0.88
Washington (12),47.538307189941406,-122.36087036132812,0.877,60,0.88
Washington (12),47.57841491699219,-122.36659240722656,0.877,60,0.88
Washington (12),47.584144592285156,-122.3093032836914,0.877,60,0.88
Washington (12),47.60706329345703,-122.3035659790039,0.877,60,0.88
Washington (12),47.629981994628906,-122.34367370605469,0.877,60,0.88
Washington (12),47.65863037109375,-122.37805938720703,0.877,60,0.88
Washington (12),47.67581558227539,-122.34367370605469,0.877,60,0.88
Washington (12),47.72165298461914,-122.34367370605469,0.877,60,0.88
Washington (12),47.76176071166992,-122.33795166015625,0.877,60,0.88
Washington (12),47.8018684387207,-122.35513305664062,0.877,60,0.88
Washington (12),47.84770584106445,-122.3093032836914,0.877,60,0.88
Washington (12),47.904998779296875,-122.27491760253906,0.877,60,0.88
Washington (12),47.95656967163086,-122.25773620605469,0.877,60,0.88
Washington (12),47.98521423339844,-122.18898010253906,0.877,60,0.88
Washington (12),48.00813293457031,-122.18898010253906,0.877,60,0.88
Washington (12),48.03105163574219,-122.16606140136719,0.877,60,0.88
Washington (12),48.03105163574219,-122.23481750488281,0.877,60,0.88
Washington (12),48.08834457397461,-122.3093032836914,0.877,60,0.88
Washington (12),48.16856002807617,-122.32076263427734,0.877,60,0.88
Washington (12),48.22012710571289,-122.34367370605469,0.877,60,0.88
Washington (12),48.26023483276367,-122.33795166015625,0.877,60,0.88
Washington (12),48.288883209228516,-122.33795166015625,0.877,60,0.88
Washington (12),48.30607223510742,-122.36087036132812,0.877,60,0.88
Washington (12),48.3289909362793,-122.41816711425781,0.877,60,0.88
Washington (12),48.357635498046875,-122.44680786132812,0.877,60,0.88
Washington (12),48.37482452392578,-122.50410461425781,0.877,60,0.88
Washington (12),48.42066192626953,-122.51556396484375,0.877,60,0.88
Washington (12),48.403472900390625,-122.56713104248047,0.877,60,0.88
Washington (12),48.41493606567383,-122.61297607421875,0.877,60,0.88
Washington (12),48.43785095214844,-122.60151672363281,0.877,60,0.88
Washington (12),48.47795867919922,-122.64161682128906,0.877,60,0.88
Washington (12),48.500877380371094,-122.60151672363281,0.877,60,0.88
Washington (12),48.489418029785156,-122.54994201660156,0.877,60,0.88
Washington (12),48.45504379272461,-122.53848266601562,0.877,60,0.88
Washington (12),48.46649932861328,-122.50410461425781,0.877,60,0.88
Washington (12),48.443580627441406,-122.45826721191406,0.877,60,0.88
Washington (12),48.443580627441406,-122.44108581542969,0.877,60,0.88
Washington (12),48.50660705566406,-122.44108581542969,0.877,60,0.88
Washington (12),48.546714782714844,-122.44680786132812,0.877,60,0.88
Washington (12),48.563899993896484,-122.40670013427734,0.877,60,0.88
Washington (12),48.592552185058594,-122.4009780883789,0.877,60,0.88
Washington (12),48.62119674682617,-122.42388916015625,0.877,60,0.88
Washington (12),48.638389587402344,-122.44680786132812,0.877,60,0.88
Washington (12),48.66703414916992,-122.44680786132812,0.877,60,0.88
Washington (12),48.6899528503418,-122.44108581542969,0.877,60,0.88
Washington (12),48.7071418762207,-122.48119354248047,0.877,60,0.88
Washington (12),48.72433090209961,-122.44108581542969,0.877,60,0.88
Washington (12),48.747249603271484,-122.45254516601562,0.877,60,0.88
Washington (12),48.77016830444336,-122.50410461425781,0.877,60,0.88
Washington (12),48.76443862915039,-122.54994201660156,0.877,60,0.88
Washington (12),48.71860122680664,-122.59004974365234,0.877,60,0.88
Washington (12),48.72433090209961,-122.61869812011719,0.877,60,0.88
Washington (12),48.76443862915039,-122.61297607421875,0.877,60,0.88
Washington (12),48.7816276550293,-122.6702651977539,0.877,60,0.88
Washington (12),48.838924407958984,-122.6702651977539,0.877,60,0.88
Washington (12),48.86184310913086,-122.70463562011719,0.877,60,0.88
Washington (12),48.8790283203125,-122.74474334716797,0.877,60,0.88
Washington (12),48.901947021484375,-122.74474334716797,0.877,60,0.88
Washington (12),48.91340637207031,-122.70463562011719,0.877,60,0.88
Washington (12),48.93632507324219,-122.71037292480469,0.877,60,0.88
Washington (12),48.942054748535156,-122.7619400024414,0.877,60,0.88
Washington (12),48.95924377441406,-122.7619400024414,0.877,60,0.88
Washington (12),48.970703125,-122.74474334716797,0.877,60,0.88
Washington (12),48.95924377441406,-122.70463562011719,0.877,60,0.88
Washington (12),48.987892150878906,-122.71037292480469,0.877,60,0.88
Washington (12),48.99361801147461,-122.09156799316406,0.877,60,0.88
Washington (12),48.999351501464844,-121.42121887207031,0.877,60,0.88
Washington (12),48.999351501464844,-120.8539810180664,0.877,60,0.88
Washington (12),48.999351501464844,-120.1377944946289,0.877,60,0.88
Washington (12),48.999351501464844,-119.33564758300781,0.877,60,0.88
Washington (12),49.00508117675781,-118.84290313720703,0.877,60,0.88
Washington (12),48.99361801147461,-118.2069320678711,0.877,60,0.88
Washington (12),49.00508117675781,-117.42769622802734,0.877,60,0.88
Washington (12),48.99361801147461,-117.0208969116211,0.877,60,0.88
Washington (12),48.838924407958984,-117.0266342163086,0.877,60,0.88
Washington (12),48.048240661621094,-117.03235626220703,0.877,60,0.88
Washington (12),47.96802520751953,-117.03235626220703,0.877,60,0.88
Washington (12),47.36069107055664,-117.03235626220703,0.877,60,0.88
Washington (12),47.2518310546875,-117.03235626220703,0.877,60,0.88
Washington (12),47.131507873535156,-117.03235626220703,0.877,60,0.88
Washington (12),46.5356330871582,-117.0266342163086,0.877,60,0.88
Washington (12),46.4267692565918,-117.0266342163086,0.877,60,0.88
Washington (12),46.386661529541016,-117.03235626220703,0.877,60,0.88
Washington (12),46.340824127197266,-117.03235626220703,0.877,60,0.88
Washington (12),46.277801513671875,-116.9636001586914,0.877,60,0.88
Washington (12),46.20904541015625,-116.95787811279297,0.877,60,0.88
Washington (12),46.168941497802734,-116.92349243164062,0.877,60,0.88
Washington (12),46.0658073425293,-116.95214080810547,0.877,60,0.88
Washington (12),45.99705123901367,-116.92922973632812,0.877,60,0.88
West Virginia (5),39.72316360473633,-79.497894287109375,0.01,61,0.01
West Virginia (5),39.20750045776367,-79.4921646118164,0.01,61,0.01
West Virginia (5),39.23041915893555,-79.4577865600586,0.01,61,0.01
West Virginia (5),39.27052688598633,-79.4004898071289,0.01,61,0.01
West Virginia (5),39.2934455871582,-79.3661117553711,0.01,61,0.01
West Virginia (5),39.31063461303711,-79.33174133300781,0.01,61,0.01
West Virginia (5),39.31636428833008,-79.30308532714844,0.01,61,0.01
West Virginia (5),39.327823638916016,-79.28590393066406,0.01,61,0.01
West Virginia (5),39.34501266479492,-79.268707275390625,0.01,61,0.01
West Virginia (5),39.36219787597656,-79.25152587890625,0.01,61,0.01
West Virginia (5),39.379390716552734,-79.2171401977539,0.01,61,0.01
West Virginia (5),39.41376876831055,-79.14266204833984,0.01,61,0.01
West Virginia (5),39.43095397949219,-79.12547302246094,0.01,61,0.01
West Virginia (5),39.4596061706543,-79.10255432128906,0.01,61,0.01
West Virginia (5),39.47106170654297,-79.0910873413086,0.01,61,0.01
West Virginia (5),39.47106170654297,-79.06244659423828,0.01,61,0.01
West Virginia (5),39.47106170654297,-79.05098724365234,0.01,61,0.01
West Virginia (5),39.45387268066406,-79.01660919189453,0.01,61,0.01
West Virginia (5),39.442413330078125,-78.98223114013672,0.01,61,0.01
West Virginia (5),39.448143005371094,-78.95931243896484,0.01,61,0.01
West Virginia (5),39.493980407714844,-78.9134750366211,0.01,61,0.01
West Virginia (5),39.539817810058594,-78.86763763427734,0.01,61,0.01
West Virginia (5),39.5570068359375,-78.84471893310547,0.01,61,0.01
West Virginia (5),39.56273651123047,-78.8218002319336,0.01,61,0.01
West Virginia (5),39.585655212402344,-78.816070556640625,0.01,61,0.01
West Virginia (5),39.61429977416992,-78.80461120605469,0.01,61,0.01
West Virginia (5),39.63148880004883,-78.77596282958984,0.01,61,0.01
West Virginia (5),39.6372184753418,-78.7645034790039,0.01,61,0.01
West Virginia (5),39.63148880004883,-78.74732208251953,0.01,61,0.01
West Virginia (5),39.61429977416992,-78.74732208251953,0.01,61,0.01
West Virginia (5),39.585655212402344,-78.75878143310547,0.01,61,0.01
West Virginia (5),39.574195861816406,-78.74159240722656,0.01,61,0.01
West Virginia (5),39.55127716064453,-78.70148468017578,0.01,61,0.01
West Virginia (5),39.539817810058594,-78.64991760253906,0.01,61,0.01
West Virginia (5),39.528358459472656,-78.60980987548828,0.01,61,0.01
West Virginia (5),39.52262878417969,-78.546783447265625,0.01,61,0.01
West Virginia (5),39.51116943359375,-78.500946044921875,0.01,61,0.01
West Virginia (5),39.52262878417969,-78.48375701904297,0.01,61,0.01
West Virginia (5),39.528358459472656,-78.47802734375,0.01,61,0.01
West Virginia (5),39.539817810058594,-78.47802734375,0.01,61,0.01
West Virginia (5),39.55127716064453,-78.4608383178711,0.01,61,0.01
West Virginia (5),39.56846237182617,-78.4608383178711,0.01,61,0.01
West Virginia (5),39.574195861816406,-78.44364929199219,0.01,61,0.01
West Virginia (5),39.585655212402344,-78.43218994140625,0.01,61,0.01
West Virginia (5),39.59711456298828,-78.44364929199219,0.01,61,0.01
West Virginia (5),39.61429977416992,-78.44937896728516,0.01,61,0.01
West Virginia (5),39.625762939453125,-78.43791961669922,0.01,61,0.01
West Virginia (5),39.625762939453125,-78.42646789550781,0.01,61,0.01
West Virginia (5),39.61429977416992,-78.39781188964844,0.01,61,0.01
West Virginia (5),39.6372184753418,-78.35197448730469,0.01,61,0.01
West Virginia (5),39.63148880004883,-78.32332611083984,0.01,61,0.01
West Virginia (5),39.625762939453125,-78.3004150390625,0.01,61,0.01
West Virginia (5),39.625762939453125,-78.2774887084961,0.01,61,0.01
West Virginia (5),39.6372184753418,-78.25457763671875,0.01,61,0.01
West Virginia (5),39.6544075012207,-78.24311828613281,0.01,61,0.01
West Virginia (5),39.67159652709961,-78.2259292602539,0.01,61,0.01
West Virginia (5),39.68305587768555,-78.1915512084961,0.01,61,0.01
West Virginia (5),39.67732620239258,-78.1342544555664,0.01,61,0.01
West Virginia (5),39.665870666503906,-78.11133575439453,0.01,61,0.01
West Virginia (5),39.620033264160156,-78.0425796508789,0.01,61,0.01
West Virginia (5),39.60284423828125,-78.0082015991211,0.01,61,0.01
West Virginia (5),39.60284423828125,-77.9509048461914,0.01,61,0.01
West Virginia (5),39.59711456298828,-77.92799377441406,0.01,61,0.01
West Virginia (5),39.59711456298828,-77.90506744384766,0.01,61,0.01
West Virginia (5),39.61429977416992,-77.89361572265625,0.01,61,0.01
West Virginia (5),39.61429977416992,-77.87068939208984,0.01,61,0.01
West Virginia (5),39.60857009887695,-77.85350799560547,0.01,61,0.01
West Virginia (5),39.585655212402344,-77.8305892944336,0.01,61,0.01
West Virginia (5),39.574195861816406,-77.83631896972656,0.01,61,0.01
West Virginia (5),39.55127716064453,-77.8592300415039,0.01,61,0.01
West Virginia (5),39.5455436706543,-77.864959716796875,0.01,61,0.01
West Virginia (5),39.52262878417969,-77.85350799560547,0.01,61,0.01
West Virginia (5),39.50543975830078,-77.83631896972656,0.01,61,0.01
West Virginia (5),39.49971008300781,-77.819122314453125,0.01,61,0.01
West Virginia (5),39.49971008300781,-77.79048156738281,0.01,61,0.01
West Virginia (5),39.49971008300781,-77.77901458740234,0.01,61,0.01
West Virginia (5),39.48252487182617,-77.773284912109375,0.01,61,0.01
West Virginia (5),39.47106170654297,-77.78475189208984,0.01,61,0.01
West Virginia (5),39.442413330078125,-77.79048156738281,0.01,61,0.01
West Virginia (5),39.42522430419922,-77.78475189208984,0.01,61,0.01
West Virginia (5),39.41376876831055,-77.76183319091797,0.01,61,0.01
West Virginia (5),39.402305603027344,-77.75037384033203,0.01,61,0.01
West Virginia (5),39.39085006713867,-77.75037384033203,0.01,61,0.01
West Virginia (5),39.35647201538086,-77.756103515625,0.01,61,0.01
West Virginia (5),39.327823638916016,-77.71599578857422,0.01,61,0.01
West Virginia (5),39.2762565612793,-77.756103515625,0.01,61,0.01
West Virginia (5),39.23615264892578,-77.78475189208984,0.01,61,0.01
West Virginia (5),39.17885208129883,-77.81340026855469,0.01,61,0.01
West Virginia (5),39.15020751953125,-77.8305892944336,0.01,61,0.01
West Virginia (5),39.14447784423828,-77.8477783203125,0.01,61,0.01
West Virginia (5),39.27052688598633,-78.0425796508789,0.01,61,0.01
West Virginia (5),39.39657974243164,-78.23738861083984,0.01,61,0.01
West Virginia (5),39.4596061706543,-78.34625244140625,0.01,61,0.01
West Virginia (5),39.41376876831055,-78.38063049316406,0.01,61,0.01
West Virginia (5),39.40803527832031,-78.35770416259766,0.01,61,0.01
West Virginia (5),39.3679313659668,-78.39208221435547,0.01,61,0.01
West Virginia (5),39.36219787597656,-78.363433837890625,0.01,61,0.01
West Virginia (5),39.27052688598633,-78.43791961669922,0.01,61,0.01
West Virginia (5),39.25906753540039,-78.41500091552734,0.01,61,0.01
West Virginia (5),39.2017707824707,-78.455108642578125,0.01,61,0.01
West Virginia (5),39.17885208129883,-78.42073822021484,0.01,61,0.01
West Virginia (5),39.167396545410156,-78.42073822021484,0.01,61,0.01
West Virginia (5),39.14447784423828,-78.44364929199219,0.01,61,0.01
West Virginia (5),39.087181091308594,-78.51813507080078,0.01,61,0.01
West Virginia (5),39.05853271484375,-78.56397247314453,0.01,61,0.01
West Virginia (5),39.04707336425781,-78.57543182373047,0.01,61,0.01
West Virginia (5),39.041343688964844,-78.5697021484375,0.01,61,0.01
West Virginia (5),39.02988815307617,-78.55824279785156,0.01,61,0.01
West Virginia (5),38.989776611328125,-78.59835052490234,0.01,61,0.01
West Virginia (5),38.995506286621094,-78.62699890136719,0.01,61,0.01
West Virginia (5),38.98405075073242,-78.64991760253906,0.01,61,0.01
West Virginia (5),38.926753997802734,-78.70148468017578,0.01,61,0.01
West Virginia (5),38.94394302368164,-78.7301254272461,0.01,61,0.01
West Virginia (5),38.93821334838867,-78.74159240722656,0.01,61,0.01
West Virginia (5),38.926753997802734,-78.75878143310547,0.01,61,0.01
West Virginia (5),38.835079193115234,-78.8275375366211,0.01,61,0.01
West Virginia (5),38.76632308959961,-78.86763763427734,0.01,61,0.01
West Virginia (5),38.84653854370117,-78.98796081542969,0.01,61,0.01
West Virginia (5),38.829349517822266,-79.0051498413086,0.01,61,0.01
West Virginia (5),38.81216049194336,-79.02806854248047,0.01,61,0.01
West Virginia (5),38.80643081665039,-79.05098724365234,0.01,61,0.01
West Virginia (5),38.80070114135742,-79.05671691894531,0.01,61,0.01
West Virginia (5),38.76632308959961,-79.05671691894531,0.01,61,0.01
West Virginia (5),38.7491340637207,-79.07963562011719,0.01,61,0.01
West Virginia (5),38.7319450378418,-79.0910873413086,0.01,61,0.01
West Virginia (5),38.69184112548828,-79.0968246459961,0.01,61,0.01
West Virginia (5),38.680381774902344,-79.10828399658203,0.01,61,0.01
West Virginia (5),38.65746307373047,-79.13692474365234,0.01,61,0.01
West Virginia (5),38.61162567138672,-79.16558074951172,0.01,61,0.01
West Virginia (5),38.5543327331543,-79.19422912597656,0.01,61,0.01
West Virginia (5),38.50849533081055,-79.21141815185547,0.01,61,0.01
West Virginia (5),38.474117279052734,-79.23433685302734,0.01,61,0.01
West Virginia (5),38.4626579284668,-79.25152587890625,0.01,61,0.01
West Virginia (5),38.43973922729492,-79.2744369506836,0.01,61,0.01
West Virginia (5),38.422550201416016,-79.30308532714844,0.01,61,0.01
West Virginia (5),38.41682052612305,-79.314544677734375,0.01,61,0.01
West Virginia (5),38.422550201416016,-79.38330078125,0.01,61,0.01
West Virginia (5),38.44546890258789,-79.4749755859375,0.01,61,0.01
West Virginia (5),38.45119857788086,-79.497894287109375,0.01,61,0.01
West Virginia (5),38.468387603759766,-79.50362396240234,0.01,61,0.01
West Virginia (5),38.542869567871094,-79.53800201416016,0.01,61,0.01
West Virginia (5),38.59443664550781,-79.6353988647461,0.01,61,0.01
West Virginia (5),38.57725143432617,-79.6697769165039,0.01,61,0.01
West Virginia (5),38.51995086669922,-79.70416259765625,0.01,61,0.01
West Virginia (5),38.43973922729492,-79.70416259765625,0.01,61,0.01
West Virginia (5),38.382442474365234,-79.7328109741211,0.01,61,0.01
West Virginia (5),38.36525344848633,-79.7328109741211,0.01,61,0.01
West Virginia (5),38.35952377319336,-79.7328109741211,0.01,61,0.01
West Virginia (5),38.34806823730469,-79.767181396484375,0.01,61,0.01
West Virginia (5),38.33087921142578,-79.79582977294922,0.01,61,0.01
West Virginia (5),38.307960510253906,-79.813018798828125,0.01,61,0.01
West Virginia (5),38.290767669677734,-79.813018798828125,0.01,61,0.01
West Virginia (5),38.27357864379883,-79.79582977294922,0.01,61,0.01
West Virginia (5),38.25639343261719,-79.8187484741211,0.01,61,0.01
West Virginia (5),38.21055603027344,-79.89323425292969,0.01,61,0.01
West Virginia (5),38.176177978515625,-79.92188262939453,0.01,61,0.01
West Virginia (5),38.136070251464844,-79.93334197998047,0.01,61,0.01
West Virginia (5),38.1016960144043,-79.9448013305664,0.01,61,0.01
West Virginia (5),38.05585861206055,-79.96772003173828,0.01,61,0.01
West Virginia (5),38.02720642089844,-79.97917938232422,0.01,61,0.01
West Virginia (5),37.98136901855469,-80.02501678466797,0.01,61,0.01
West Virginia (5),37.95272445678711,-80.05366516113281,0.01,61,0.01
